SMILES,Unnamed: 0,pIC50,num_atoms,logP,Molecular weight,TPSA,H Acceptors,H Donors,Ring Count,Lipinski pass
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,10457,0.02,20,1.6500400000000004,278.308,59.080000000000005,4,0,2,True
CN(C=O)c1ccc(S(=O)(=O)N(C)C)cc1,10458,0.3,16,0.5294999999999999,242.29999999999998,57.690000000000005,3,0,1,True
C#CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,10459,0.05,20,1.3131,294.37600000000003,57.690000000000005,3,0,1,True
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,10460,0.02,33,1.7177999999999993,451.4830000000003,112.27000000000001,9,1,5,True
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO2,10461,0.03,34,1.5906000000000016,488.57400000000047,92.30000000000003,10,0,2,False
CCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,10462,0.02,22,1.6476999999999997,304.35,105.51,7,2,2,True
CCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,10463,0.02,21,1.8114,288.35100000000006,96.28,6,2,2,True
COC(=O)c1cc2nc(S(=O)Cc3ncccc3C)[nH]c2cc1C,10464,0.0,24,2.6691400000000005,343.4080000000001,84.94,5,1,3,True
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4cccnc4)C3=O)N1CC1NC12,10465,,30,-0.10279999999999906,411.4180000000001,145.79000000000002,9,3,5,True
CCN(CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,10466,0.0,37,7.423200000000007,530.5030000000002,45.45,5,1,5,False
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1C,10467,0.0,24,7.072240000000008,332.596,3.88,0,0,1,False
CC(=O)NC(C)C(=O)NC(CC(C)C)C(N)=O,10468,,17,-0.4727999999999987,243.30699999999996,101.28999999999999,3,3,0,True
COc1ccc(Cc2cnc(N)nc2N)cc1OCc1ccccc1,10469,0.0,25,2.819400000000001,336.39500000000004,96.28,6,2,3,True
CN(C)CCOc1cc2c(c3ccccc13)-c1ccccc1C2=O,10470,0.0,24,3.9916000000000027,317.3880000000001,29.54,3,0,4,True
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,10471,0.02,23,1.7840599999999998,387.23,106.94000000000001,4,3,1,True
CC(C)N(N=O)C(=O)Nc1ccccc1,10472,0.0,15,2.6103000000000005,207.233,61.77,3,1,1,True
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4nccs4)C3=O)N1CC1NC12,10473,,29,-0.04129999999999895,417.4470000000001,145.79000000000002,10,3,5,False
CCCCCCCOC(=O)C(C(=O)OCCCCCCC)=C1SCCS1,10474,0.0,26,5.705200000000007,402.6220000000001,52.60000000000001,6,0,1,False
CNC1=NS(=O)N=C1NCCSCc1ccc(CN(C)C)o1,10475,0.17,22,0.7726999999999999,343.4780000000001,82.22999999999999,6,2,2,True
Cc1cc(NC(=O)N(C)C)cc(C)c1Br,10476,0.0,15,3.159440000000002,271.158,32.34,1,1,1,True
NC(=O)Nc1ccc(Oc2ccccc2)cc1,10477,0.0,17,2.969500000000002,228.251,64.35000000000001,2,2,2,True
Cc1cc(NC(N)=O)ccc1F,10478,0.02,12,1.62472,168.171,55.12,1,2,1,True
Cc1cc(NC(N)=O)ccc1Br,10479,0.01,12,2.24812,229.077,55.12,1,2,1,True
CC(=O)Oc1cc(OC(C)CCCc2ccccc2)cc2c1C1CC(O)CCC1C(C)N2C,10480,0.0,33,5.4850000000000065,451.6070000000002,59.00000000000001,5,1,4,False
Brc1cc2ccccc2nn1,10481,0.0,11,2.3922999999999996,209.04600000000002,25.78,2,0,2,True
CCCCCCCOC1OC(CO)C(O)C(O)C1O,10482,,19,-0.22670000000000035,278.345,99.38000000000001,6,4,1,True
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,10483,,31,-1.3784999999999996,777.0880000000001,179.66,8,7,1,False
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,10484,0.02,22,1.7736999999999998,303.293,64.43,5,0,3,True
COc1ccccc1C(=O)NCCN(C)C,10485,0.1,16,0.9865999999999999,222.28799999999995,41.57,3,1,1,True
Brc1cccc(N=C2NCCN2)c1Br,10486,0.0,14,2.3918999999999997,319.0,36.42,1,2,2,True
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ncc(Cl)cc2Cl)c(C(F)(F)F)c1,10487,0.0,25,4.967200000000001,397.09600000000006,111.2,6,1,2,True
O=[N+]([O-])c1cc(C(F)F)c(Nc2ncc(C(F)(F)F)cc2Cl)c([N+](=O)[O-])c1,10488,0.0,27,5.251400000000001,412.65800000000013,111.20000000000002,6,1,2,False
CC(=O)CNc1ccccc1C(=O)O,10489,0.04,14,1.3857,193.20199999999997,66.4,3,2,1,True
Cc1coc2ccc3ccc(=O)oc3c12,10490,0.0,15,2.847620000000001,200.19299999999996,43.35,3,0,3,True
Cc1ccc(C(=O)N(C)N)cc1,10491,0.11,12,0.9407200000000001,164.208,46.33,2,1,1,True
COC(=O)c1ccsc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,10492,0.57,26,0.2472999999999999,403.39800000000014,158.7,11,2,2,False
COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,10493,0.28,25,0.5471199999999999,387.39900000000017,149.46999999999997,10,2,2,False
CC(C)CNC(=O)NN,10494,,9,-0.1847000000000002,131.17899999999997,67.15,2,3,0,True
CCCCCCNC(=O)NN,10495,0.18,11,0.7396,159.233,67.15,2,3,0,True
O=C(Nc1ccc(F)cc1F)c1cc(Br)cc(Br)c1O,10496,0.0,20,4.447700000000002,407.008,49.33,2,2,2,True
NCc1ccccc1Sc1ccccc1CO,10497,0.0,17,2.7888000000000015,245.34699999999998,46.25,3,2,2,True
NC(=O)C1CN(CC(=O)Nc2c(Cl)cccc2Cl)CCN1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,10498,0.0,39,5.293900000000004,575.4870000000004,78.67,4,2,4,False
CC(=O)Nc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,10499,0.0,28,2.4095000000000004,380.4520000000001,118.33,7,3,3,True
COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2C(=O)O)[nH]1,10500,0.95,25,0.023519999999999985,367.3430000000001,167.18999999999997,6,3,2,True
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,10501,0.0,27,5.551820000000002,418.7360000000001,26.3,2,0,2,False
CCOCOc1ccc(C(=O)Nc2cccc(Cl)c2Cl)cc1,10502,0.0,22,4.618500000000004,340.206,47.56,3,1,2,True
COc1ccc(C(=O)N(C(C)C)C(C)C)cc1,10503,0.0,17,2.954200000000001,235.327,29.54,2,0,1,True
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,10504,0.0,29,5.9860000000000015,465.0930000000001,111.2,6,1,2,False
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,10505,0.02,26,1.6991999999999998,369.3430000000002,65.78,5,1,3,True
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,10506,0.0,27,4.887800000000005,382.89100000000025,42.43,3,0,4,True
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,10507,0.04,43,1.4023999999999994,597.6170000000004,172.29,12,4,6,False
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,10508,0.0,30,4.585600000000005,418.57400000000024,72.83,5,1,3,True
Cc1c(Cc2ccccc2)no[n+]1[O-],10509,0.06,14,1.2072199999999997,190.20199999999997,52.97,3,0,2,True
c1ccc2c(c1)OCC(C1=NCCN1)O2,10510,0.15,15,0.8280999999999994,204.22899999999996,42.849999999999994,4,1,3,True
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)O)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,10511,0.06,43,1.1941999999999995,599.6330000000004,175.45,12,5,6,False
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,10512,0.0,20,3.6629000000000023,314.216,50.94,4,1,2,True
NC1=NCC2c3ccccc3Cc3ccccc3N12,10513,0.0,19,2.4668,249.31699999999998,41.62,3,1,4,True
O=C(Nc1ccc(F)cc1F)c1cc(Cl)cc(Cl)c1O,10514,0.0,20,4.229500000000001,318.106,49.33,2,2,2,True
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,10515,0.0,27,6.810600000000006,384.58900000000006,33.29,2,2,2,False
CCC12CC3CC(N)(C1)CC(CC)(C3)C2,10516,0.0,15,3.474300000000002,207.36099999999993,26.02,1,1,4,True
CCCC12CC3CC(CC(N)(C3)C1)C2,10517,0.0,14,3.084200000000001,193.33399999999995,26.02,1,1,4,True
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,10518,0.0,22,2.6804000000000006,371.2750000000001,50.80000000000001,4,1,2,True
CCOCc1ccccc1NC(=O)OCCN1CCCCC1,10519,0.0,22,3.257500000000002,306.4060000000001,50.800000000000004,4,1,2,True
CCOc1ccc(Cc2cnc(N)nc2N)cc1OCC,10520,0.01,21,2.0292,288.35100000000006,96.28,6,2,2,True
CCCOc1ccc(Cc2cnc(N)nc2N)cc1OC,10521,0.01,21,2.0292,288.35100000000006,96.28,6,2,2,True
CN1CC=C(c2cccs2)CC1,10522,0.0,12,2.4670000000000005,179.28799999999995,3.24,2,0,2,True
O=C(O)CCSc1c[nH]c2ccccc12,10523,0.0,15,2.734700000000001,221.28100000000003,53.089999999999996,2,2,2,True
O=C(Cc1cccnc1)NN1CC=CCC1,10524,0.12,16,0.9172,217.27199999999996,45.230000000000004,3,1,2,True
CC(C)(C)C(=O)NN1CC=CCC1,10525,0.05,13,1.3256000000000001,182.26699999999997,32.34,2,1,1,True
O=C(NN1CC=CCC1)C1CC1,10526,0.2,12,0.6894999999999996,166.22399999999996,32.34,2,1,2,True
O=C(NN1CC=CCC1)c1ccco1,10527,0.07,14,1.1863000000000004,192.218,45.480000000000004,3,1,2,True
O=C(NN1CC=CCC1)c1cccs1,10528,0.02,14,1.6548000000000003,208.286,32.34,3,1,2,True
COC(=O)c1c(Cl)cccc1[N+](=O)[O-],10529,0.01,14,2.0348,215.592,69.44,4,0,1,True
O=C(Nc1n[nH]c(NC(=O)C(F)(F)F)n1)C(F)(F)F,10530,0.16,19,0.8062999999999994,291.11099999999993,99.77,4,3,1,True
CCC(=O)Nc1n[nH]c(NC(=O)CC)n1,10531,0.31,15,0.5016999999999993,211.22499999999997,99.77,4,3,1,True
CCCC(=O)Nc1n[nH]c(NC(=O)CCC)n1,10532,0.05,17,1.2818999999999998,239.27899999999997,99.77,4,3,1,True
Nc1nc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)n[nH]1,10533,0.07,19,1.1582999999999999,295.11799999999994,96.69,4,3,1,True
CC(C)NCC(O)COCCCc1ccccc1,10534,0.01,18,1.9946999999999993,251.36999999999998,41.489999999999995,3,2,1,True
CC(C)(C)NCC(O)COCCCc1ccccc1,10535,0.0,19,2.3848000000000003,265.39699999999993,41.489999999999995,3,2,1,True
CC(C)(C)NCC(O)COCC=Cc1ccccc1,10536,0.0,19,2.4654000000000007,263.381,41.489999999999995,3,2,1,True
CC(C)(C)NCC(O)COC1CCCc2ccccc21,10537,0.0,20,2.829600000000001,277.40799999999996,41.489999999999995,3,2,2,True
OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,10538,0.0,29,4.031100000000003,408.43900000000014,26.71,3,1,4,True
COC(=O)c1cnc2n(c1=O)CCCC2,10539,0.43,15,0.36619999999999964,208.21699999999996,61.19,5,0,2,True
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,10540,0.42,44,0.3747999999999992,613.6160000000003,192.51999999999998,13,5,6,False
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,10541,0.0,28,6.372000000000006,376.49600000000004,27.69,3,0,3,False
CCC(C(N)=O)(C(N)=O)c1ccccc1,10542,0.5,15,0.3050000000000002,206.24500000000003,86.18,2,2,1,True
CCN(CC)C(=O)NN,10543,,9,-0.08849999999999991,131.17899999999997,58.36,2,2,0,True
C=C(C)C(=O)OCC(C)(O)COc1cccc2ccccc12,10544,0.0,22,3.0889000000000015,300.354,55.760000000000005,4,1,2,True
CC(=O)OCC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,10545,0.03,36,1.4808,537.6160000000001,141.2,11,1,3,False
CC(=O)C=Cc1cccc(C(F)(F)F)c1,10546,0.0,15,3.3076000000000016,214.18599999999995,17.07,1,0,1,True
CC(=O)C=Cc1ccc(C(F)(F)F)cc1,10547,0.0,15,3.3076000000000016,214.18599999999995,17.07,1,0,1,True
Cc1ccc(C=C(C#N)C#N)o1,10548,0.01,12,2.01858,158.16,60.72,3,0,1,True
Fc1cccc(N=C2NCCN2)c1Cl,10549,0.02,14,1.6594,213.643,36.42,1,2,2,True
Fc1ccc(Cl)c(N=C2NCCN2)c1,10550,0.02,14,1.6594,213.643,36.42,1,2,2,True
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,10551,0.0,30,2.4404000000000003,424.5340000000002,124.29,6,4,2,True
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,10552,0.0,52,2.439700000000004,747.9640000000002,182.91,14,4,3,False
CCc1ccc2c(c1)OCCOCCOCCOCCOCCO2,10553,0.01,24,2.0866,340.4160000000001,55.38000000000001,6,0,2,True
CCn1ccnc1CC1COc2ccccc2O1,10555,0.01,18,2.2855,244.29399999999998,36.28,4,0,3,True
Cc1ccc(OCC2CN=C(N)O2)cc1,10556,0.08,15,1.0873199999999998,206.245,56.84,4,1,2,True
NC1=NCC(COc2ccc(Cl)cc2)O1,10557,0.04,15,1.4323,226.66299999999998,56.84,4,1,2,True
COc1ccc(OCC2CN=C(N)O2)cc1,10558,0.16,16,0.7874999999999998,222.24399999999997,66.07000000000001,5,1,2,True
CC(C)C(C#N)c1ccc([N+](=O)[O-])cc1,10559,0.0,15,2.8579800000000013,204.22899999999998,66.92999999999999,3,0,1,True
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,10560,0.08,19,1.0709,261.281,91.65,4,2,2,True
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,10561,0.01,23,2.2241,311.341,91.65,4,2,3,True
COC(=O)c1cc(C)ccc1C1=NC(=O)C(C)(C(C)C)N1,10562,0.01,21,2.07272,288.347,67.75999999999999,4,1,2,True
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,10563,0.0,23,4.390600000000003,367.24800000000005,74.44,5,1,1,True
CCOc1cn[nH]c1,10564,0.16,8,0.8084,112.13199999999999,37.91,2,1,1,True
CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,10565,0.01,20,2.1867,284.352,57.150000000000006,5,1,5,True
N#Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,10566,0.01,21,1.8936800000000003,280.283,79.19,4,1,2,True
CC(=O)Nc1cccc(OC(=O)CNC(=O)c2ccccc2)c1,10567,0.01,23,1.9803999999999997,312.325,84.5,4,2,2,True
NC(=O)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,10568,0.08,22,1.1208999999999993,298.29799999999994,98.49000000000001,4,2,2,True
N#Cc1cccc(OC(=O)CNC(=O)c2ccccc2)c1,10569,0.01,21,1.89368,280.28299999999996,79.19,4,1,2,True
Cc1cc(C)cc(OC(=O)CNC(=O)c2ccccc2)c1,10570,0.0,21,2.638840000000001,283.327,55.4,3,1,2,True
COc1cc(OC)cc(OC(=O)CNC(=O)c2ccccc2)c1,10571,0.01,23,2.0392,315.325,73.86000000000001,5,1,2,True
Cc1cc(Cl)c(C(C)C)cc1Cl,10572,0.0,12,4.425220000000003,203.112,0.0,0,0,1,True
Cc1c(Cl)cc(C(C)C)c(Cl)c1Cl,10573,0.0,13,5.078620000000002,237.557,0.0,0,0,1,False
Cc1c(Cl)c(Cl)c(C(C)C)c(Cl)c1Cl,10574,0.0,14,5.732020000000002,272.002,0.0,0,0,1,False
Cc1ccc(C(C)C)c(Cl)c1Cl,10575,0.0,12,4.425220000000002,203.112,0.0,0,0,1,True
CC1(C)CON(Cc2ccccc2Cl)C1=O,10576,0.0,16,2.6400000000000006,239.702,29.54,2,0,2,True
CCC(CC)C(=O)NS(=O)(=O)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,10577,0.0,24,2.854700000000001,368.333,106.38,5,1,1,True
CC(C)C(=O)NS(=O)(=O)c1ccccc1N,10578,0.19,16,0.7297,242.29999999999998,89.26,4,2,1,True
Cc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1,10579,0.09,17,1.0381200000000002,256.327,89.26,4,2,1,True
CC(C)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1N,10580,0.02,20,1.7485,310.297,89.26,4,2,1,True
COc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1,10581,0.18,18,0.7382999999999996,272.326,98.49,5,2,1,True
CCC(CC)C(=O)NS(=O)(=O)c1ccccc1N,10582,0.03,18,1.5099,270.354,89.26,4,2,1,True
CCC(CC)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1N,10583,0.0,22,2.5286999999999997,338.351,89.26,4,2,1,True
CCC(CC)C(=O)NS(=O)(=O)c1ccc(OC)cc1N,10584,0.03,20,1.5185,300.38000000000005,98.49,5,2,1,True
CC(C)C(=O)NS(=O)(=O)c1ccccc1[N+](=O)[O-],10585,0.09,18,1.0556999999999999,272.28200000000004,106.38,5,1,1,True
Cc1ccc(S(=O)(=O)NC(=O)C(C)C)c([N+](=O)[O-])c1,10586,0.04,19,1.36412,286.309,106.38,5,1,1,True
CCC(CC)C(=O)NS(=O)(=O)c1ccccc1[N+](=O)[O-],10587,0.01,20,1.8358999999999999,300.336,106.38,5,1,1,True
CCC(CC)C(=O)NS(=O)(=O)c1ccc(C)cc1[N+](=O)[O-],10588,0.01,21,2.1443200000000004,314.36300000000006,106.38,5,1,1,True
CC(C)(C)Sc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,10589,0.08,27,1.0731999999999995,417.3840000000001,154.84,11,3,4,False
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,10590,0.0,29,2.5509000000000004,395.4590000000002,71.11,5,1,4,True
N#CC(C#N)=NNc1ccc(CCCl)cc1,10591,0.01,16,2.28296,232.67399999999998,71.97,4,1,1,True
CC(CSC(=O)c1ccccc1)C(=O)N1CC(Sc2ccccc2)CC1C(=O)O,10592,0.0,29,4.042500000000002,429.56300000000016,74.68,5,1,3,True
CC(C(=O)NCCO)n1ccnc1[N+](=O)[O-],10593,,16,-0.5392000000000001,228.208,110.29000000000002,6,2,1,True
CC(C(=O)NCC(O)CO)n1ccnc1[N+](=O)[O-],10594,,18,-1.1782999999999997,258.234,130.52,7,3,1,True
O=C(Cn1ccnc1[N+](=O)[O-])NC(CO)(CO)CO,10595,,19,-2.376799999999999,274.233,150.75,8,4,1,True
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,10596,0.05,26,1.3166199999999995,401.83200000000016,132.4,8,2,2,True
O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,10597,0.0,24,4.069000000000003,338.79400000000004,62.22,3,2,3,True
CCCCOCC(O)Cn1ccnc1[N+](=O)[O-],10598,0.11,17,0.9688999999999999,243.26299999999998,90.42,6,1,1,True
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)ccc(Cl)c1O2,10599,0.0,19,6.8516,356.41900000000004,18.46,2,0,3,False
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,10600,,18,-1.970899999999999,255.23399999999998,139.28,8,4,2,True
CC(C)Cc1ccc(C(C)(O)C(=O)O)cc1,10601,0.01,16,2.1772,222.284,57.53,2,2,1,True
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,10602,0.03,26,1.5439999999999998,361.37300000000005,75.00999999999999,6,1,4,True
CC(C)=CC1C(C(=O)OCc2cccc([N+](=O)[O-])c2)C1(C)C,10603,0.0,22,3.876400000000003,303.35800000000006,69.44,4,0,2,True
CCOc1ccc(C=NNC(=N)N)cc1,10604,0.13,15,0.9022699999999999,206.249,83.49,3,3,1,True
CC(C)=CC1C(C(=O)OCc2ccc(C#N)cc2)C1(C)C,10605,0.0,21,3.8398800000000035,283.37100000000004,50.09,3,0,2,True
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,10606,0.0,24,4.0218000000000025,332.40000000000003,73.59,5,1,2,True
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,10607,0.0,28,4.057500000000004,410.53600000000023,68.31,7,0,2,True
NC(=O)c1ccccc1OCc1ccc([N+](=O)[O-])cc1,10608,0.01,20,2.2727000000000004,272.25999999999993,95.46000000000001,4,1,2,True
COc1ccc(COc2ccccc2C(N)=O)cc1,10609,0.0,19,2.3731,257.289,61.550000000000004,3,1,2,True
COc1cccc(-c2cc3ccccn3c2)c1,10610,0.0,17,3.6149000000000022,223.275,13.64,2,0,3,True
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,10611,0.0,29,5.144860000000004,431.31900000000013,61.190000000000005,5,0,3,False
CC(N)CC1CCCCCCC1,10612,0.0,12,3.084200000000002,169.31199999999995,26.02,1,1,1,True
CCCCCCCCn1ccc(=O)c(O)c1C,10613,0.0,17,3.2228200000000022,237.34300000000002,42.230000000000004,3,1,1,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(C)cc1,10614,0.0,22,3.3950200000000024,341.4580000000001,62.21,6,0,1,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccccc1,10615,0.0,21,3.0866000000000016,327.43100000000004,62.21,6,0,1,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(Cl)cc1,10616,0.0,22,3.740000000000003,361.8760000000001,62.21,6,0,1,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccccc1Cl,10617,0.0,22,3.740000000000003,361.8760000000001,62.21,6,0,1,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1cccc(Cl)c1,10618,0.0,22,3.740000000000003,361.8760000000001,62.21,6,0,1,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1cccc(C(F)(F)F)c1,10619,0.0,25,4.105400000000003,395.42800000000005,62.21,6,0,1,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(Cl)cc1Cl,10620,0.0,23,4.393400000000003,396.32100000000014,62.21,6,0,1,True
CSC(C)=NOC(=O)N(C)SN(C(=O)c1ccc(C)cc1)C(C)C,10621,0.0,24,4.173620000000003,369.5120000000001,62.21,6,0,1,True
CCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)c1ccccc1,10622,0.0,24,4.2569000000000035,369.5120000000001,62.21,6,0,1,True
[O-][n+]1onc(Cl)c1-c1ccccc1,10623,0.02,13,1.6284,196.59300000000002,52.97,3,0,2,True
[O-][n+]1onc(-c2ccccc2)c1Cl,10624,0.02,13,1.6283999999999998,196.593,52.97,3,0,2,True
Clc1ccc(Cl)c(NC2=NCCN2)c1Cl,10625,0.0,15,3.017900000000001,264.543,36.42,3,2,2,True
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1c(Cl)cccc1Cl,10626,0.0,23,4.393400000000003,396.32100000000014,62.21,6,0,1,True
Cc1ccc(Cl)c(Cl)c1NC1=NCCN1,10627,0.0,15,2.6729199999999995,244.125,36.42,3,2,2,True
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,10628,0.0,27,5.657300000000008,376.5810000000002,60.69,3,3,2,False
CC(C)C(=O)NCCNCC(O)COc1ccccc1,10629,0.16,20,0.7881000000000006,280.368,70.59,4,3,1,True
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,10630,0.12,28,0.9319000000000001,410.40800000000013,145.81,9,2,2,True
Cc1cc2n(c1C(=O)c1ccc(Cl)cc1)CCC2C(=O)O,10631,0.0,21,3.2528200000000007,303.74500000000006,59.3,3,1,3,True
CCc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,10632,0.0,22,2.9925000000000006,301.317,59.3,3,1,3,True
O=[N+]([O-])c1nccn1C1OC(CO)C(O)C(O)C1O,10633,,19,-2.2363000000000004,275.217,151.10999999999999,9,4,2,True
O=[N+]([O-])c1nccn1C1SC(CO)C(O)C(O)C1O,10634,,19,-1.5197000000000005,291.285,141.88,9,4,2,True
COC(=O)C1(n2ccnc2[N+](=O)[O-])CC(OC(C)=O)C(NC(C)=O)C(C(OC(C)=O)C(COC(C)=O)OC(C)=O)O1,10635,,41,-0.7310999999999941,586.5070000000003,230.78999999999994,16,1,2,False
CC(=O)OCC1SC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,10636,0.17,31,0.7634999999999994,459.43300000000033,166.16,13,0,2,False
NC1CC2CC1c1ccc(C(F)(F)F)cc12,10637,0.0,16,3.0073000000000016,227.22899999999996,26.02,1,1,3,True
NC1CC2CC1c1cc(C(F)(F)F)ccc12,10638,0.0,16,3.0073000000000016,227.22899999999996,26.02,1,1,3,True
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,10639,0.0,24,4.5117,381.1120000000001,58.2,2,2,2,True
CC=CCOC(=O)C1C(C=C(C)C)C1(C)C,10640,0.0,16,3.344100000000002,222.32799999999997,26.3,2,0,1,True
CCC1C(=O)NC(=O)N(C)C1=O,10641,,12,-0.2792000000000001,170.16799999999998,66.48,3,1,1,True
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,10642,0.0,26,3.7698000000000027,399.5380000000002,71.44,8,0,1,True
COc1cc(OC)c(Cl)c(Cc2cnc(N)nc2N)c1Cl,10643,0.0,21,2.5557999999999996,329.187,96.28,6,2,2,True
Nc1ncc(Cc2cc3c(cc2Br)OCO3)c(N)n1,10644,0.02,19,1.723,323.1500000000001,96.28,6,2,3,True
COc1cc(Cc2cnc(N)nc2N)cc(OC)n1,10645,0.23,19,0.6439999999999997,261.28499999999997,109.17,7,2,2,True
COc1c(O)cc(Cc2cnc(N)nc2N)cc1O,10646,0.22,19,0.6516,262.26899999999995,127.51,7,4,2,True
COc1cc(Cc2cnc(N)nc2N)cc(OCc2ccccc2)c1OCc1ccccc1,10647,0.0,33,4.398400000000003,442.5190000000002,105.51,7,2,4,True
